ID	age	sex	n_babies	site	year	pop_size	weight
659	0	f	1	2	2006	142	4.9456123776012495
670	2	f	0	1	2006	142	4.7736690185356805
672	8	f	2	2	2006	142	8.428298571232746
674	0	f	0	1	2006	142	3.488108155736082
675	0	f	2	3	2006	142	4.414496201750925
677	13	f	2	3	2006	142	10.966375066395393
687	6	m	1	3	2006	142	6.470772148016387
688	6	m	0	2	2006	142	6.673199255059278
690	16	m	1	3	2006	142	12.654838483703973
692	0	f	1	1	2006	142	2.886484497921908
694	5	f	2	3	2006	142	5.425985546791444
696	10	f	0	2	2006	142	10.679487992431481
699	7	f	1	3	2006	142	8.842211756053123
712	3	m	1	3	2006	142	4.79537595497664
715	1	m	0	1	2006	142	3.0459178312591835
716	2	m	0	1	2006	142	4.951131722428528
721	13	f	0	1	2006	142	11.716741928383245
722	10	m	2	1	2006	142	8.659400088801911
733	1	m	1	3	2006	142	3.7092164930024314
734	8	m	0	1	2006	142	7.196863997931952
746	8	m	0	1	2006	142	7.894405324048509
747	9	m	0	3	2006	142	7.630113637958502
750	9	m	0	3	2006	142	8.322445978871757
752	4	f	2	2	2006	142	7.335426325527411
763	2	f	1	1	2006	142	5.464914784311649
764	7	f	0	2	2006	142	6.313546440356985
766	7	m	0	1	2006	142	6.733141370369419
768	3	f	0	2	2006	142	5.077750460300614
770	3	f	0	3	2006	142	6.3560458533768465
772	2	m	0	2	2006	142	3.652764662826862
773	9	f	0	3	2006	142	9.176368741699447
776	0	f	0	3	2006	142	4.194030080981107
784	7	f	0	2	2006	142	NA
785	8	m	1	3	2006	142	7.5525818340190565
786	10	m	2	2	2006	142	7.93409327213271
791	0	m	1	1	2006	142	3.0014792953811233
796	3	f	0	3	2006	142	4.838844402672658
801	7	m	1	3	2006	142	6.643862603212296
807	9	m	2	3	2006	142	8.505646216400319
812	10	m	1	3	2006	142	7.998362932768657
815	10	m	1	2	2006	142	9.555418657000775
819	7	m	0	3	2006	142	NA
821	7	f	0	2	2006	142	NA
825	0	m	2	3	2006	142	3.446394186766456
829	4	m	1	3	2006	142	4.4195098277746165
830	13	m	0	3	2006	142	10.150678623011823
837	12	m	2	1	2006	142	9.058989643175481
840	5	f	1	1	2006	142	6.069110669536008
868	4	f	2	3	2006	142	5.156549605582898
870	0	f	1	1	2006	142	4.126483287707729
872	2	m	2	1	2006	142	4.0423039919784856
874	9	m	0	3	2006	142	8.270290739103258
884	7	f	2	1	2006	142	8.63641936344653
885	3	f	2	1	2006	142	4.8971702830342725
888	2	f	2	2	2006	142	5.31782556918025
889	8	m	1	2	2006	142	6.435466855453169
890	6	f	2	3	2006	142	5.7967646674649265
891	5	f	2	3	2006	142	6.850100871449283
893	5	m	2	3	2006	142	4.53415037954121
899	5	f	0	1	2006	142	7.154625426010332
1	11	m	2	2	2007	155	8.406868788154345
4	1	f	0	2	2007	155	4.502972404150293
6	0	f	2	1	2007	155	5.745061583353856
8	9	f	0	3	2007	155	9.228474679812624
21	3	m	1	1	2007	155	3.8962334214934313
27	1	m	1	2	2007	155	3.266676810021336
30	6	m	1	1	2007	155	6.212330136201341
34	14	f	1	1	2007	155	11.71403668948167
39	2	f	2	1	2007	155	6.01253507290282
45	9	m	0	2	2007	155	7.50594391233013
54	6	f	0	2	2007	155	7.378688228979203
55	4	f	2	3	2007	155	6.568873191025336
61	5	f	0	2	2007	155	6.968044303184824
65	7	f	0	2	2007	155	7.743486131419062
74	8	f	1	2	2007	155	8.036488569197513
84	3	f	1	3	2007	155	5.898024512828714
85	13	m	1	3	2007	155	10.128030743423054
86	0	f	1	3	2007	155	3.0439773809226027
94	5	m	1	1	2007	155	5.8710785606306315
95	0	f	2	3	2007	155	NA
97	5	f	2	2	2007	155	6.314221893408549
98	11	m	1	2	2007	155	8.93645832873648
102	0	f	1	2	2007	155	4.299613911483869
103	11	f	1	1	2007	155	11.19455778388426
104	11	m	0	1	2007	155	7.837366711895887
106	4	f	1	1	2007	155	6.019403269818911
114	3	m	2	2	2007	155	3.1263882260774185
116	7	f	1	3	2007	155	7.7318734771391435
122	10	m	0	1	2007	155	8.551309568657281
124	3	m	2	2	2007	155	3.997372835153324
126	7	m	1	1	2007	155	5.945394181481106
131	3	m	2	3	2007	155	4.237731875824137
140	9	m	2	2	2007	155	NA
148	7	f	0	2	2007	155	7.8529528332951575
150	5	m	2	3	2007	155	6.197125139004218
151	0	m	2	1	2007	155	2.447573525863553
153	4	m	2	1	2007	155	4.007798640758483
160	0	m	1	3	2007	155	2.24331126050885
164	1	f	1	1	2007	155	4.232388399615497
165	1	m	0	2	2007	155	2.521799705999833
171	5	f	0	1	2007	155	7.006556931238007
174	0	f	0	2	2007	155	3.032387234797146
178	7	m	2	2	2007	155	6.254613390207621
202	9	m	1	2	2007	155	7.1826422480295085
209	11	m	0	2	2007	155	8.592042890993966
210	12	f	0	3	2007	155	11.844805716539359
216	0	m	2	3	2007	155	1.8916929844406183
218	4	f	0	1	2007	155	7.27627032577168
221	1	f	1	1	2007	155	4.166603717927377
222	1	f	0	2	2007	155	3.8853441783624576
224	6	m	2	1	2007	155	6.032650710091708
225	11	f	1	3	2007	155	9.624704435290711
231	0	f	1	1	2007	155	4.672721586131193
241	1	m	0	3	2007	155	3.420817413914074
244	0	f	2	2	2007	155	4.836274319652696
250	11	f	0	3	2007	155	9.281171989042031
253	3	m	1	2	2007	155	3.6491799149988062
254	3	f	0	1	2007	155	5.288402719829079
260	7	m	1	1	2007	155	5.265819353023096
263	2	m	1	1	2007	155	3.097123677584503
285	14	m	2	2	2007	155	10.054996491255284
288	5	m	2	1	2007	155	7.689843001370644
289	8	f	0	3	2007	155	8.618427981154252
291	1	f	1	1	2007	155	3.770921982235347
296	1	f	2	1	2007	155	5.107670655049042
304	3	f	0	2	2007	155	5.868104346112802
306	9	f	0	2	2007	155	8.994926154558875
308	7	f	0	1	2007	155	7.897490500671574
311	6	m	1	1	2007	155	6.228432001539019
318	4	m	1	2	2007	155	6.160622643641768
320	7	f	0	1	2007	155	8.730739865374938
322	1	m	0	3	2007	155	2.733360234444552
331	0	m	2	1	2007	155	3.278713453457103
334	7	f	1	3	2007	155	7.372099445359892
336	9	m	0	1	2007	155	8.93797983672582
345	6	f	1	1	2007	155	8.546546573947031
348	11	f	0	1	2007	155	9.301485120264195
357	2	m	2	1	2007	155	4.242171100436182
361	0	f	1	1	2007	155	3.83154094905408
363	6	f	1	3	2007	155	6.540366073049365
365	9	f	1	2	2007	155	8.481660316720228
369	0	f	1	3	2007	155	4.012260306624794
375	13	m	0	3	2007	155	11.011556710372465
378	1	f	2	1	2007	155	4.590251752762973
383	1	m	2	2	2007	155	3.850834281468199
389	5	m	2	3	2007	155	5.949820645503532
395	10	m	2	3	2007	155	7.814443189852064
404	5	m	2	2	2007	155	5.27685311218256
407	7	f	0	1	2007	155	7.775121772547335
413	1	f	0	2	2007	155	4.902460875918579
418	7	m	0	3	2007	155	7.157604878728189
419	12	f	2	2	2007	155	10.974921834306866
422	12	f	0	3	2007	155	NA
437	4	m	2	3	2007	155	NA
452	2	f	0	2	2007	155	5.61996249570298
459	1	f	1	3	2007	155	4.958413445418524
460	5	f	0	1	2007	155	7.320714860279633
461	5	f	0	3	2007	155	6.687049189509698
466	6	m	1	2	2007	155	6.55734320115066
468	4	m	2	1	2007	155	5.795007758521105
473	15	f	2	3	2007	155	12.265308974021115
481	1	m	0	1	2007	155	2.6463844941821075
487	4	f	0	2	2007	155	5.506336961336887
489	4	m	1	3	2007	155	NA
490	5	m	2	1	2007	155	6.018000894625385
501	1	f	1	3	2007	155	4.318019439461176
502	7	f	0	3	2007	155	7.794632538258464
512	0	f	0	1	2007	155	3.4882268355829944
519	5	m	0	2	2007	155	5.840695055732495
528	8	m	0	2	2007	155	6.905411041625256
531	6	m	2	1	2007	155	6.17471119462968
533	4	f	0	2	2007	155	6.233944384229398
536	5	f	2	3	2007	155	6.4412049497404595
537	4	f	1	2	2007	155	7.075049000153897
544	0	m	0	3	2007	155	3.618043580256707
545	14	f	2	2	2007	155	11.727566012855373
548	4	f	2	3	2007	155	5.812024034526751
549	15	f	0	3	2007	155	NA
554	12	f	1	2	2007	155	10.163660756418293
556	2	m	0	3	2007	155	4.240004455023892
557	0	m	0	3	2007	155	1.56292939549325
558	5	f	2	2	2007	155	7.502719018068844
573	1	f	0	2	2007	155	3.625531436396697
574	6	m	2	1	2007	155	6.030813213015268
577	12	f	0	3	2007	155	NA
578	2	f	0	2	2007	155	4.4779726287243715
582	11	m	0	3	2007	155	9.048898914013952
583	0	f	2	2	2007	155	3.6226052605010177
585	5	m	1	2	2007	155	4.626175866223601
586	7	f	0	3	2007	155	7.707483276477609
587	8	m	1	3	2007	155	8.4411017379835709
588	2	m	1	1	2007	155	2.970898557760336
594	6	m	1	2	2007	155	5.746066181228413
604	8	m	0	3	2007	155	8.390200321308471
608	11	f	1	2	2007	155	10.61656457541111
613	0	m	2	2	2007	155	1.7106524066354525
614	2	m	0	2	2007	155	4.419793693922775
618	10	m	2	2	2007	155	8.857690031167188
624	2	f	1	3	2007	155	4.056197383673109
626	2	m	1	3	2007	155	4.005618533322404
627	2	m	1	3	2007	155	3.921782863826576
640	13	m	1	1	2007	155	9.768813306102492
645	3	m	0	1	2007	155	3.4459501864366446
647	5	m	1	2	2007	155	5.235592953031588
649	7	m	1	2	2007	155	6.217092116743342
650	6	m	1	3	2007	155	6.227732024593479
655	1	f	0	2	2007	155	5.564261126292471
659	1	f	2	2	2007	155	4.777383672610708
670	3	f	2	1	2007	155	5.182870500415349
672	9	f	2	2	2007	155	9.416633213762882
674	1	f	2	1	2007	155	3.7358322002528186
675	1	f	2	3	2007	155	4.135749012225954
677	14	f	0	3	2007	155	12.043314781915141
687	7	m	1	3	2007	155	6.970503857611932
688	7	m	2	2	2007	155	7.887010047163689
692	1	f	0	1	2007	155	4.580902770391977
694	6	f	1	3	2007	155	NA
696	11	f	2	2	2007	155	11.279040834384219
699	8	f	1	3	2007	155	9.153537210596525
715	2	m	2	1	2007	155	NA
716	3	m	0	1	2007	155	4.729716615280063
722	11	m	1	1	2007	155	9.387661780900768
723	0	m	2	3	2007	155	2.424550588352519
733	2	m	2	3	2007	155	4.693598535311237
734	9	m	0	1	2007	155	7.686358147319224
746	9	m	2	1	2007	155	8.407610921113324
747	10	m	2	3	2007	155	8.218266741585536
750	10	m	2	3	2007	155	7.798727763666387
752	5	f	0	2	2007	155	7.883441562680157
763	3	f	2	1	2007	155	NA
764	8	f	0	2	2007	155	6.787125256526078
765	0	m	0	1	2007	155	2.1216030145193545
766	8	m	2	1	2007	155	7.209085489214908
770	4	f	0	3	2007	155	6.001931944486856
772	3	m	1	2	2007	155	3.09798393712179
773	10	f	0	3	2007	155	10.14841547837731
776	1	f	2	3	2007	155	3.8825730102275724
784	8	f	0	2	2007	155	9.233384795622223
785	9	m	0	3	2007	155	7.798757154706685
786	11	m	2	2	2007	155	9.520821909042548
791	1	m	2	1	2007	155	3.5002308131388418
796	4	f	1	3	2007	155	5.186645592383476
801	8	m	0	3	2007	155	7.4333532013724035
807	10	m	0	3	2007	155	8.697758507722854
812	11	m	0	3	2007	155	8.593328848483546
815	11	m	2	2	2007	155	9.590001084766747
819	8	m	0	3	2007	155	6.7515362237164
821	8	f	1	2	2007	155	9.88506399407254
825	1	m	2	3	2007	155	3.144896388451926
829	5	m	0	3	2007	155	NA
830	14	m	0	3	2007	155	10.71192179803624
837	13	m	1	1	2007	155	10.245765612328952
840	6	f	1	1	2007	155	7.40790845678765
860	0	m	1	1	2007	155	2.4857901260784203
863	0	m	2	1	2007	155	3.539383272513807
868	5	f	0	3	2007	155	6.220276661892788
870	1	f	1	1	2007	155	4.008474106714849
872	3	m	1	1	2007	155	4.858758385904711
874	10	m	2	3	2007	155	8.202659571096923
884	8	f	1	1	2007	155	NA
885	4	f	0	1	2007	155	5.362719610893712
888	3	f	2	2	2007	155	6.026324495255924
889	9	m	0	2	2007	155	6.782767411691547
891	6	f	2	3	2007	155	7.522850322192876
892	0	f	2	3	2007	155	3.9043267658608087
893	6	m	1	3	2007	155	5.52283153533331
899	6	f	0	1	2007	155	NA
4	2	f	0	2	2008	142	5.887826375976512
6	1	f	2	1	2008	142	6.8399868730480335
21	4	m	1	1	2008	142	5.280050378744738
27	2	m	0	2	2008	142	4.591470744151326
30	7	m	1	1	2008	142	6.5499943540474925
34	15	f	0	1	2008	142	11.701856498275145
39	3	f	2	1	2008	142	5.535389496209863
43	0	m	0	2	2008	142	2.9967115241858964
45	10	m	1	2	2008	142	8.206837824113148
54	7	f	0	2	2008	142	8.420770990244467
55	5	f	2	3	2008	142	6.8747722368519355
58	0	f	2	3	2008	142	3.714911199669162
61	6	f	2	2	2008	142	7.297434134465764
62	0	m	0	3	2008	142	1.987903190900837
65	8	f	2	2	2008	142	9.769930273012218
74	9	f	2	2	2008	142	9.5068035203798
84	4	f	0	3	2008	142	NA
85	14	m	1	3	2008	142	9.47870237302943
86	1	f	0	3	2008	142	3.6664888519047625
94	6	m	0	1	2008	142	5.4693470302312965
97	6	f	2	2	2008	142	7.066905061820104
98	12	m	0	2	2008	142	10.46002426662238
103	12	f	1	1	2008	142	11.382700298045652
104	12	m	1	1	2008	142	NA
106	5	f	1	1	2008	142	6.551077354431508
114	4	m	0	2	2008	142	4.644120862772039
116	8	f	1	3	2008	142	8.730897892015193
122	11	m	2	1	2008	142	9.069416154711295
124	4	m	1	2	2008	142	5.431034996809133
131	4	m	0	3	2008	142	5.505984152529352
133	0	m	1	1	2008	142	2.839389537654806
140	10	m	0	2	2008	142	8.390878699107589
148	8	f	0	2	2008	142	8.30325562526171
150	6	m	2	3	2008	142	6.6679249946874375
151	1	m	1	1	2008	142	3.491131388294343
153	5	m	1	1	2008	142	5.003079689105765
156	0	f	2	1	2008	142	3.3541650846751905
164	2	f	2	1	2008	142	6.330433463329741
165	2	m	0	2	2008	142	2.8728318615746615
171	6	f	0	1	2008	142	7.516380769956453
174	1	f	2	2	2008	142	4.82381723835009
178	8	m	2	2	2008	142	7.420191532112978
202	10	m	1	2	2008	142	NA
209	12	m	1	2	2008	142	10.230229063770878
210	13	f	0	3	2008	142	11.602056238231562
216	1	m	0	3	2008	142	2.632745120955046
218	5	f	2	1	2008	142	6.461612719105722
221	2	f	1	1	2008	142	5.223482769264453
222	2	f	0	2	2008	142	4.523754826770895
224	7	m	1	1	2008	142	7.077562063857498
225	12	f	2	3	2008	142	10.398493652539205
231	1	f	2	1	2008	142	5.7944877244037825
241	2	m	1	3	2008	142	4.560572495678312
244	1	f	2	2	2008	142	4.673267816463044
250	12	f	0	3	2008	142	9.285661077148845
253	4	m	0	2	2008	142	NA
254	4	f	2	1	2008	142	5.412459554913153
257	0	m	2	3	2008	142	2.0330074909004607
263	3	m	2	1	2008	142	4.584706674728729
285	15	m	0	2	2008	142	10.454394021750542
288	6	m	1	1	2008	142	7.483717115231191
289	9	f	1	3	2008	142	7.572958553936639
291	2	f	0	1	2008	142	3.481177951971916
296	2	f	2	1	2008	142	4.845158700569576
304	4	f	1	2	2008	142	5.982113642922374
306	10	f	1	2	2008	142	9.1799538375484655
308	8	f	0	1	2008	142	7.421339726670299
311	7	m	1	1	2008	142	7.051228671042736
320	8	f	1	1	2008	142	8.882123761730234
322	2	m	1	3	2008	142	4.374867609617484
331	1	m	1	1	2008	142	3.830636016293269
334	8	f	0	3	2008	142	NA
336	10	m	1	1	2008	142	8.872555705954383
345	7	f	1	1	2008	142	8.367183718783522
347	0	f	1	2	2008	142	2.9351144894158954
348	12	f	0	1	2008	142	11.081863927904449
357	3	m	1	1	2008	142	5.029639750919525
358	0	f	1	2	2008	142	3.1944624960265138
361	1	f	2	1	2008	142	4.144203885552733
363	7	f	1	3	2008	142	NA
365	10	f	1	2	2008	142	NA
369	1	f	0	3	2008	142	4.9837716609767355
375	14	m	0	3	2008	142	11.414320203426968
378	2	f	1	1	2008	142	4.611873753299461
383	2	m	0	2	2008	142	4.428417887396176
389	6	m	2	3	2008	142	6.550541414569182
392	0	m	0	3	2008	142	3.0441835942726185
395	11	m	1	3	2008	142	8.221175273412117
403	0	m	0	3	2008	142	2.289368984640796
404	6	m	2	2	2008	142	6.884048628545052
407	8	f	0	1	2008	142	7.635990624193262
413	2	f	1	2	2008	142	4.4015547925421235
418	8	m	1	3	2008	142	8.246978471637066
422	13	f	1	3	2008	142	10.332518588850592
426	0	f	0	3	2008	142	4.462435215079243
437	5	m	2	3	2008	142	4.7735386495503045
452	3	f	2	2	2008	142	6.15683111681755
459	2	f	2	3	2008	142	5.690121792405894
460	6	f	2	1	2008	142	NA
461	6	f	1	3	2008	142	7.798668744346464
466	7	m	2	2	2008	142	NA
468	5	m	2	1	2008	142	6.3286540380746
481	2	m	2	1	2008	142	3.989658351220281
487	5	f	2	2	2008	142	7.140441251546271
489	5	m	2	3	2008	142	5.020588230109561
490	6	m	0	1	2008	142	NA
501	2	f	2	3	2008	142	4.6805054984654015
502	8	f	0	3	2008	142	8.305746243609194
512	1	f	1	1	2008	142	5.281203570808948
519	6	m	1	2	2008	142	6.134224428931885
525	0	m	0	3	2008	142	2.698229071090304
531	7	m	0	1	2008	142	5.28321421762039
533	5	f	0	2	2008	142	NA
536	6	f	2	3	2008	142	NA
537	5	f	1	2	2008	142	7.477688071133807
544	1	m	1	3	2008	142	4.416919440079721
548	5	f	0	3	2008	142	5.829004880264169
549	16	f	0	3	2008	142	12.806047121549204
554	13	f	0	2	2008	142	10.995353295545202
555	0	m	2	1	2008	142	2.2082495948553937
556	3	m	0	3	2008	142	5.182490358844914
558	6	f	2	2	2008	142	7.786883790644775
560	0	m	2	2	2008	142	NA
573	2	f	0	2	2008	142	3.8003999955853573
574	7	m	1	1	2008	142	6.560257001690308
577	13	f	0	3	2008	142	10.961505457850802
578	3	f	0	2	2008	142	5.522821879452544
582	12	m	2	3	2008	142	9.822513206296335
583	1	f	2	2	2008	142	3.691268176379122
585	6	m	1	2	2008	142	NA
586	8	f	0	3	2008	142	8.432711882581525
587	9	m	2	3	2008	142	8.42940010475542
588	3	m	0	1	2008	142	3.602328638485914
593	0	m	1	1	2008	142	2.661752922288515
594	7	m	2	2	2008	142	7.041993519942784
599	0	m	0	3	2008	142	1.7650219124529785
604	9	m	0	3	2008	142	8.191688330063409
605	0	f	2	3	2008	142	2.9722866815128945
608	12	f	1	2	2008	142	NA
613	1	m	2	2	2008	142	2.3246841949496404
614	3	m	0	2	2008	142	4.941608660845665
618	11	m	0	2	2008	142	NA
624	3	f	2	3	2008	142	4.696324366529397
626	3	m	0	3	2008	142	5.0968999037485405
627	3	m	0	3	2008	142	4.089798256710239
640	14	m	2	1	2008	142	10.70503843352198
645	4	m	2	1	2008	142	4.483183402232271
649	8	m	0	2	2008	142	NA
650	7	m	0	3	2008	142	6.995078002145384
654	0	f	0	1	2008	142	2.796393756610299
655	2	f	0	2	2008	142	NA
659	2	f	0	2	2008	142	5.609884593888718
668	0	m	1	2	2008	142	2.791299246111493
670	4	f	0	1	2008	142	5.470645335520195
672	10	f	2	2	2008	142	9.12627410390335
675	2	f	1	3	2008	142	5.769519813854748
677	15	f	1	3	2008	142	12.23116916858498
687	8	m	0	3	2008	142	7.992429955888933
688	8	m	0	2	2008	142	7.675284734368865
692	2	f	1	1	2008	142	5.09846764367833
694	7	f	2	3	2008	142	6.833089663682943
696	12	f	2	2	2008	142	11.167519976433146
699	9	f	1	3	2008	142	9.263030691319132
715	3	m	2	1	2008	142	NA
716	4	m	1	1	2008	142	6.109712183244643
722	12	m	2	1	2008	142	9.23448606615077
723	1	m	1	3	2008	142	3.051564528426505
731	0	m	2	2	2008	142	1.572427265187031
733	3	m	1	3	2008	142	5.2516658251588755
734	10	m	0	1	2008	142	8.345570575575843
746	10	m	1	1	2008	142	7.317194557940335
747	11	m	2	3	2008	142	8.371445844759867
750	11	m	2	3	2008	142	8.221965243109766
752	6	f	2	2	2008	142	7.874628123397559
763	4	f	2	1	2008	142	6.750170815488795
764	9	f	1	2	2008	142	NA
765	1	m	2	1	2008	142	3.430682745198363
769	0	m	0	2	2008	142	2.603557957155447
772	4	m	2	2	2008	142	4.350725639811063
773	11	f	0	3	2008	142	10.000251614033496
776	2	f	1	3	2008	142	4.442870525572914
784	9	f	0	2	2008	142	9.619700669829308
785	10	m	1	3	2008	142	8.789619914664575
786	12	m	0	2	2008	142	9.232519864591199
791	2	m	1	1	2008	142	3.7692051640323556
793	0	m	0	3	2008	142	2.882161521183625
796	5	f	2	3	2008	142	6.670008271128395
801	9	m	1	3	2008	142	8.199694755619399
807	11	m	0	3	2008	142	8.971700373511146
812	12	m	0	3	2008	142	8.891572284213435
815	12	m	2	2	2008	142	10.063346759651731
819	9	m	0	3	2008	142	6.504498833921669
821	9	f	0	2	2008	142	9.578930083701373
825	2	m	2	3	2008	142	3.9531451844464844
829	6	m	1	3	2008	142	6.021864399954092
831	0	m	0	2	2008	142	3.313777206312041
840	7	f	0	1	2008	142	NA
858	0	m	0	2	2008	142	3.2304295096224784
860	1	m	0	1	2008	142	3.3862477250123577
863	1	m	1	1	2008	142	4.159725557161404
865	0	f	1	3	2008	142	3.16762673907946
867	0	m	1	1	2008	142	2.171377667934051
868	6	f	0	3	2008	142	6.552491461877747
870	2	f	2	1	2008	142	4.8902491604661895
872	4	m	2	1	2008	142	5.950898727428468
884	9	f	2	1	2008	142	9.541688806391468
885	5	f	1	1	2008	142	5.801608912366892
888	4	f	2	2	2008	142	6.3535731605657775
889	10	m	0	2	2008	142	8.04302605828706
891	7	f	0	3	2008	142	7.282001172151397
892	1	f	1	3	2008	142	NA
893	7	m	2	3	2008	142	5.999535030202007
899	7	f	2	1	2008	142	8.106378386766202
4	3	f	1	2	2009	148	5.3078457952211
6	2	f	0	1	2009	148	6.1956301359639365
21	5	m	1	1	2009	148	NA
22	0	m	2	3	2009	148	2.875811275661216
27	3	m	1	2	2009	148	5.141021228378356
30	8	m	2	1	2009	148	7.3734572132672875
36	0	f	2	1	2009	148	3.6274790999770405
39	4	f	2	1	2009	148	5.805171457445357
43	1	m	0	2	2009	148	2.1921277563966775
45	11	m	2	2	2009	148	7.943185289024415
54	8	f	1	2	2009	148	8.307869330060983
55	6	f	0	3	2009	148	6.998013591881832
58	1	f	1	3	2009	148	2.50730478336014
61	7	f	1	2	2009	148	6.945569545180678
62	1	m	0	3	2009	148	2.73512362422296
65	9	f	1	2	2009	148	9.419113907087926
74	10	f	0	2	2009	148	9.560025887257055
84	5	f	1	3	2009	148	7.3101358626484245
85	15	m	1	3	2009	148	10.154823037336083
86	2	f	0	3	2009	148	4.233271273150022
97	7	f	2	2	2009	148	7.272419599105767
104	13	m	2	1	2009	148	NA
106	6	f	0	1	2009	148	6.677683239634295
114	5	m	2	2	2009	148	5.106864184153899
116	9	f	1	3	2009	148	9.51384754024374
122	12	m	2	1	2009	148	8.880915516582503
124	5	m	1	2	2009	148	5.866733472754843
131	5	m	1	3	2009	148	5.294180937137305
133	1	m	0	1	2009	148	3.061430958239578
140	11	m	2	2	2009	148	7.663714729124203
148	9	f	0	2	2009	148	7.824638230100898
150	7	m	1	3	2009	148	6.420172084892069
151	2	m	0	1	2009	148	3.370556331584627
153	6	m	2	1	2009	148	5.002992036905699
156	1	f	1	1	2009	148	3.7264402999303257
164	3	f	1	1	2009	148	5.194787799098477
165	3	m	1	2	2009	148	3.8353629805445952
171	7	f	1	1	2009	148	7.706210522863806
173	0	f	0	3	2009	148	3.7215591021011503
175	0	f	1	1	2009	148	3.912766817715328
178	9	m	1	2	2009	148	7.627681191904669
202	11	m	2	2	2009	148	7.488535471137617
209	13	m	2	2	2009	148	9.694687931023983
210	14	f	2	3	2009	148	NA
216	2	m	1	3	2009	148	2.3949670656122093
218	6	f	0	1	2009	148	7.594918562657778
220	0	f	0	1	2009	148	NA
221	3	f	2	1	2009	148	5.063559602197609
222	3	f	1	2	2009	148	4.613106681683439
224	8	m	2	1	2009	148	6.048291228045094
231	2	f	1	1	2009	148	5.4775471791403625
237	0	m	0	1	2009	148	1.1959129893578215
241	3	m	1	3	2009	148	5.00948626723317
244	2	f	2	2	2009	148	5.423866110300976
250	13	f	2	3	2009	148	NA
253	5	m	2	2	2009	148	5.377370069387148
254	5	f	2	1	2009	148	6.108849106668875
257	1	m	2	3	2009	148	2.0222153969966343
263	4	m	0	1	2009	148	4.597179781813338
275	0	m	2	1	2009	148	1.2318321267602415
276	0	m	1	3	2009	148	3.470828193976557
285	16	m	0	2	2009	148	9.918046139588135
289	10	f	0	3	2009	148	9.678110620298073
291	3	f	0	1	2009	148	4.517632696480769
296	3	f	1	1	2009	148	5.256308687936725
304	5	f	1	2	2009	148	7.186746380512861
306	11	f	2	2	2009	148	9.968742680355936
308	9	f	1	1	2009	148	7.848473446061009
311	8	m	2	1	2009	148	8.054928358547059
320	9	f	0	1	2009	148	8.587167998926793
322	3	m	0	3	2009	148	3.4871452436359762
329	0	f	2	3	2009	148	2.851494565459098
331	2	m	0	1	2009	148	3.8977366980514043
334	9	f	0	3	2009	148	8.12434873919658
336	11	m	1	1	2009	148	9.451141636596946
345	8	f	0	1	2009	148	8.763190078500257
347	1	f	0	2	2009	148	3.2361388514644682
357	4	m	0	1	2009	148	4.631360750466136
358	1	f	1	2	2009	148	3.3775341888417247
360	0	m	2	2	2009	148	4.20963064925535
361	2	f	0	1	2009	148	4.800792439873196
369	2	f	0	3	2009	148	5.193858944648908
378	3	f	0	1	2009	148	5.47898666694473
383	3	m	0	2	2009	148	4.4504645177370445
389	7	m	0	3	2009	148	6.373401662921447
392	1	m	0	3	2009	148	2.718870750357729
394	0	f	1	1	2009	148	3.739136125279723
403	1	m	2	3	2009	148	3.0925495325600787
404	7	m	2	2	2009	148	7.303090643303448
407	9	f	0	1	2009	148	8.395018119930965
413	3	f	0	2	2009	148	4.911052872043233
417	0	m	0	3	2009	148	0.9700797877337801
